time,measurement,field,value,result,table,agent,level,metric,host,metric_type,datacenter,source,project
2025-09-04 16:17:09.046290+00:00,system_metrics,network_out,3029.9791194714057,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:17:09.046290+00:00,system_metrics,cpu_usage,77.08900819747328,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:17:09.046290+00:00,system_metrics,network_in,1358.3241015142255,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:17:09.046290+00:00,system_metrics,temperature,60.00283911309464,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:17:09.046290+00:00,system_metrics,disk_io,790.3940790496157,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:17:14.046290+00:00,system_metrics,cpu_usage,51.601719524826336,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:17:14.046290+00:00,system_metrics,temperature,60.141225431905,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:17:14.046290+00:00,system_metrics,memory_usage,45.16968693827023,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:17:14.046290+00:00,system_metrics,network_out,4984.385958133714,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:17:14.046290+00:00,system_metrics,disk_io,982.9426981749479,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:17:14.046290+00:00,system_metrics,network_in,6866.718112465753,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:17:19.046290+00:00,system_metrics,memory_usage,50.28531707162919,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:17:19.046290+00:00,system_metrics,network_in,2350.265363696215,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:17:19.046290+00:00,system_metrics,disk_io,483.5367385741062,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:17:19.046290+00:00,system_metrics,network_out,1194.407586471216,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:17:19.046290+00:00,system_metrics,temperature,73.45123585740575,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:17:19.046290+00:00,system_metrics,cpu_usage,51.001796186488335,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:17:24.046290+00:00,system_metrics,cpu_usage,41.71965458562321,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:17:24.046290+00:00,system_metrics,network_in,2026.938753648395,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:17:24.046290+00:00,system_metrics,temperature,67.78335597899462,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:17:24.046290+00:00,system_metrics,network_out,2496.2155744914508,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:17:24.046290+00:00,system_metrics,disk_io,445.9919410793004,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:17:24.046290+00:00,system_metrics,memory_usage,57.769746633070454,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:17:29.046290+00:00,system_metrics,memory_usage,74.92121486342243,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:17:29.046290+00:00,system_metrics,network_in,3707.758820430634,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:17:29.046290+00:00,system_metrics,network_out,4347.047828655586,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:17:29.046290+00:00,system_metrics,cpu_usage,36.47579203385291,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:17:29.046290+00:00,system_metrics,temperature,67.95106140035426,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:17:29.046290+00:00,system_metrics,disk_io,594.707058133092,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:17:34.046290+00:00,system_metrics,memory_usage,78.04433126332717,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:17:34.046290+00:00,system_metrics,disk_io,959.7441031769388,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:17:34.046290+00:00,system_metrics,cpu_usage,56.589536201326865,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:17:34.046290+00:00,system_metrics,network_out,1380.150745921585,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:17:34.046290+00:00,system_metrics,temperature,72.54882295085888,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:17:34.046290+00:00,system_metrics,network_in,6840.166399205287,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:17:39.046290+00:00,system_metrics,cpu_usage,59.40022225516183,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:17:39.046290+00:00,system_metrics,temperature,62.79730761176877,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:17:39.046290+00:00,system_metrics,network_out,1915.3289825282473,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:17:39.046290+00:00,system_metrics,network_in,6540.3421659619635,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:17:39.046290+00:00,system_metrics,memory_usage,50.271899193410334,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:17:39.046290+00:00,system_metrics,disk_io,658.5804340224286,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:17:44.046290+00:00,system_metrics,network_in,9166.18768509652,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:17:44.046290+00:00,system_metrics,memory_usage,74.26230203634319,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:17:44.046290+00:00,system_metrics,disk_io,796.2411519638218,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:17:44.046290+00:00,system_metrics,temperature,68.83822092890699,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:17:44.046290+00:00,system_metrics,network_out,1599.1930226512482,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:17:44.046290+00:00,system_metrics,cpu_usage,47.19984627654604,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:17:49.046290+00:00,system_metrics,memory_usage,41.05909910343144,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:17:49.046290+00:00,system_metrics,network_out,2045.7265152513633,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:17:49.046290+00:00,system_metrics,network_in,4567.958187683405,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:17:49.046290+00:00,system_metrics,cpu_usage,74.72008485721642,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:17:49.046290+00:00,system_metrics,temperature,62.06242206377907,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:17:49.046290+00:00,system_metrics,disk_io,725.1507969196596,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:17:54.046290+00:00,system_metrics,cpu_usage,24.503067100219276,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:17:54.046290+00:00,system_metrics,memory_usage,65.26039967087786,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:17:54.046290+00:00,system_metrics,network_in,9475.55388631281,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:17:54.046290+00:00,system_metrics,network_out,3673.599263100929,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:17:54.046290+00:00,system_metrics,disk_io,543.4904763700149,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:17:54.046290+00:00,system_metrics,temperature,70.1689346880068,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:17:59.046290+00:00,system_metrics,disk_io,311.7668957426261,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:17:59.046290+00:00,system_metrics,network_out,4197.384104301206,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:17:59.046290+00:00,system_metrics,network_in,3827.485005754864,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:17:59.046290+00:00,system_metrics,cpu_usage,45.4235696354583,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:17:59.046290+00:00,system_metrics,memory_usage,68.98043322836155,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:17:59.046290+00:00,system_metrics,temperature,72.68925607482308,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:18:04.046290+00:00,system_metrics,disk_io,600.1326124348428,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:18:04.046290+00:00,system_metrics,temperature,71.00001707631556,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:18:04.046290+00:00,system_metrics,cpu_usage,38.78496550054287,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:18:04.046290+00:00,system_metrics,network_out,4209.155898812065,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:18:04.046290+00:00,system_metrics,memory_usage,44.73487376783958,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:18:04.046290+00:00,system_metrics,network_in,8191.658487200077,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:18:09.046290+00:00,system_metrics,network_in,2706.5079797996314,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:18:09.046290+00:00,system_metrics,network_out,4151.490843199901,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:18:09.046290+00:00,system_metrics,temperature,61.74802269283501,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:18:09.046290+00:00,system_metrics,memory_usage,74.00895291588402,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:18:09.046290+00:00,system_metrics,disk_io,219.62815251347968,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:18:09.046290+00:00,system_metrics,cpu_usage,42.77660438794959,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:18:14.046290+00:00,system_metrics,network_out,4583.2133849339425,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:18:14.046290+00:00,system_metrics,cpu_usage,75.43217647496533,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:18:14.046290+00:00,system_metrics,network_in,8242.857568743068,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:18:14.046290+00:00,system_metrics,disk_io,429.04178957599754,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:18:14.046290+00:00,system_metrics,temperature,74.54499534683374,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:18:14.046290+00:00,system_metrics,memory_usage,47.93556799719913,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:18:19.046290+00:00,system_metrics,temperature,67.74236047674336,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:18:19.046290+00:00,system_metrics,cpu_usage,43.14995660614909,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:18:19.046290+00:00,system_metrics,network_out,4308.7685799967385,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:18:19.046290+00:00,system_metrics,memory_usage,77.27653592763201,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:18:19.046290+00:00,system_metrics,network_in,1309.7303231660137,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:18:19.046290+00:00,system_metrics,disk_io,936.0296257066452,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:18:24.046290+00:00,system_metrics,memory_usage,70.53903188926402,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:18:24.046290+00:00,system_metrics,cpu_usage,71.87200523943369,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:18:24.046290+00:00,system_metrics,network_in,4475.353459792428,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:18:24.046290+00:00,system_metrics,disk_io,890.0721248390879,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:18:24.046290+00:00,system_metrics,temperature,70.21358296017868,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:18:24.046290+00:00,system_metrics,network_out,3650.903730324524,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:18:29.046290+00:00,system_metrics,network_out,2136.2202356273724,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:18:29.046290+00:00,system_metrics,cpu_usage,45.339306911261616,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:18:29.046290+00:00,system_metrics,disk_io,303.64792100862076,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:18:29.046290+00:00,system_metrics,memory_usage,53.17917686044566,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:18:29.046290+00:00,system_metrics,temperature,64.40186275946446,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:18:29.046290+00:00,system_metrics,network_in,5224.73427728399,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:18:34.046290+00:00,system_metrics,disk_io,324.3285888677254,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:18:34.046290+00:00,system_metrics,network_out,674.6830086532368,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:18:34.046290+00:00,system_metrics,memory_usage,42.934033597413844,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:18:34.046290+00:00,system_metrics,cpu_usage,65.38701686998985,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:18:34.046290+00:00,system_metrics,temperature,66.51045216406256,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:18:34.046290+00:00,system_metrics,network_in,5742.739064666602,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:18:39.046290+00:00,system_metrics,memory_usage,64.01216116038805,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:18:39.046290+00:00,system_metrics,network_in,8211.958366843515,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:18:39.046290+00:00,system_metrics,cpu_usage,27.796814940727135,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:18:39.046290+00:00,system_metrics,network_out,3040.5042068136636,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:18:39.046290+00:00,system_metrics,disk_io,189.19010574458684,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:18:39.046290+00:00,system_metrics,temperature,60.24201608814712,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:18:44.046290+00:00,system_metrics,disk_io,523.3411757879477,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:18:44.046290+00:00,system_metrics,temperature,61.939566937461066,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:18:44.046290+00:00,system_metrics,network_out,1480.2209970565527,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:18:44.046290+00:00,system_metrics,memory_usage,62.42288397186272,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:18:44.046290+00:00,system_metrics,cpu_usage,67.95161018174002,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:18:44.046290+00:00,system_metrics,network_in,7611.785576507193,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:18:49.046290+00:00,system_metrics,network_in,4312.802754851326,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:18:49.046290+00:00,system_metrics,temperature,66.92717335657761,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:18:49.046290+00:00,system_metrics,cpu_usage,61.826423884850364,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:18:49.046290+00:00,system_metrics,memory_usage,61.45732118823327,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:18:49.046290+00:00,system_metrics,network_out,2528.739262685902,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:18:49.046290+00:00,system_metrics,disk_io,939.0591323139728,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:18:54.046290+00:00,system_metrics,disk_io,705.9216540421647,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:18:54.046290+00:00,system_metrics,cpu_usage,65.46675614664855,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:18:54.046290+00:00,system_metrics,memory_usage,67.56529669981167,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:18:54.046290+00:00,system_metrics,network_out,2101.186375205467,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:18:54.046290+00:00,system_metrics,temperature,61.02805407178092,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:18:54.046290+00:00,system_metrics,network_in,9273.942581085557,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:18:59.046290+00:00,system_metrics,network_in,6474.839688071274,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:18:59.046290+00:00,system_metrics,memory_usage,66.83691321343352,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:18:59.046290+00:00,system_metrics,network_out,1248.8117710605843,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:18:59.046290+00:00,system_metrics,cpu_usage,34.140143267038646,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:18:59.046290+00:00,system_metrics,temperature,64.16265797661572,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:18:59.046290+00:00,system_metrics,disk_io,821.620630173192,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:19:04.046290+00:00,system_metrics,memory_usage,53.66032337936493,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:19:04.046290+00:00,system_metrics,disk_io,546.6569800147017,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:19:04.046290+00:00,system_metrics,temperature,64.13931894609273,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:19:04.046290+00:00,system_metrics,cpu_usage,30.803826364325037,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:19:04.046290+00:00,system_metrics,network_out,3510.865587219419,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:19:04.046290+00:00,system_metrics,network_in,9423.186242294201,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:19:09.046290+00:00,system_metrics,network_in,1911.18396502301,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:19:09.046290+00:00,system_metrics,disk_io,158.35436874863493,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:19:09.046290+00:00,system_metrics,memory_usage,65.18658036930547,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:19:09.046290+00:00,system_metrics,network_out,1667.0004808755177,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:19:09.046290+00:00,system_metrics,temperature,67.5209639978479,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:19:09.046290+00:00,system_metrics,cpu_usage,76.62913032292505,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:19:14.046290+00:00,system_metrics,temperature,65.37820998076879,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:19:14.046290+00:00,system_metrics,network_in,6668.742575705677,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:19:14.046290+00:00,system_metrics,cpu_usage,65.24634460470415,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:19:14.046290+00:00,system_metrics,network_out,4595.9198661588125,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:19:14.046290+00:00,system_metrics,memory_usage,41.4230038970539,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:19:14.046290+00:00,system_metrics,disk_io,874.6500869017227,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:19:19.046290+00:00,system_metrics,temperature,60.45745573106703,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:19:19.046290+00:00,system_metrics,network_out,1476.9226430132524,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:19:19.046290+00:00,system_metrics,cpu_usage,72.83083632513888,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:19:19.046290+00:00,system_metrics,memory_usage,43.8435734761985,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:19:19.046290+00:00,system_metrics,network_in,9024.50144110087,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:19:19.046290+00:00,system_metrics,disk_io,490.1833184519854,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:19:24.046290+00:00,system_metrics,network_out,4423.012333399833,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:19:24.046290+00:00,system_metrics,temperature,77.12342021512217,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:19:24.046290+00:00,system_metrics,disk_io,288.2102119950822,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:19:24.046290+00:00,system_metrics,network_in,6338.4264069898045,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:19:24.046290+00:00,system_metrics,memory_usage,69.42801664756836,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:19:24.046290+00:00,system_metrics,cpu_usage,38.19586617419458,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:19:29.046290+00:00,system_metrics,memory_usage,61.41165493210612,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:19:29.046290+00:00,system_metrics,network_in,7336.014378380478,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:19:29.046290+00:00,system_metrics,network_out,1097.7367067856908,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:19:29.046290+00:00,system_metrics,cpu_usage,53.76320476392558,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:19:29.046290+00:00,system_metrics,temperature,74.50933377987894,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:19:29.046290+00:00,system_metrics,disk_io,920.0002321594449,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:19:34.046290+00:00,system_metrics,network_in,7266.6734680902655,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:19:34.046290+00:00,system_metrics,temperature,65.33396350252934,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:19:34.046290+00:00,system_metrics,memory_usage,70.15945840872757,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:19:34.046290+00:00,system_metrics,cpu_usage,53.47292066263528,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:19:34.046290+00:00,system_metrics,disk_io,324.4841793286273,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:19:34.046290+00:00,system_metrics,network_out,1417.7573951967547,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:19:39.046290+00:00,system_metrics,disk_io,286.2753847395813,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:19:39.046290+00:00,system_metrics,memory_usage,74.45191881178289,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:19:39.046290+00:00,system_metrics,cpu_usage,26.03115223339065,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:19:39.046290+00:00,system_metrics,network_in,4940.418762379928,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:19:39.046290+00:00,system_metrics,network_out,4261.046787548921,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:19:39.046290+00:00,system_metrics,temperature,61.85205327271571,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:19:44.046290+00:00,system_metrics,temperature,60.614850084501214,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:19:44.046290+00:00,system_metrics,memory_usage,61.826347440412896,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:19:44.046290+00:00,system_metrics,network_out,2579.91499209065,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:19:44.046290+00:00,system_metrics,network_in,5080.02432786152,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:19:44.046290+00:00,system_metrics,cpu_usage,40.98067646266156,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:19:44.046290+00:00,system_metrics,disk_io,858.9231191152037,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:19:49.046290+00:00,system_metrics,memory_usage,49.445816373221746,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:19:49.046290+00:00,system_metrics,temperature,74.65408531650243,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:19:49.046290+00:00,system_metrics,cpu_usage,66.749171986642,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:19:49.046290+00:00,system_metrics,network_in,9430.819238108059,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:19:49.046290+00:00,system_metrics,network_out,2488.336503713317,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:19:49.046290+00:00,system_metrics,disk_io,655.1760864023208,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:19:54.046290+00:00,system_metrics,network_in,4019.9622342863863,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:19:54.046290+00:00,system_metrics,network_out,1367.6634721367864,_result,38,,,,server-3,,dc-2,,
2025-09-04 16:19:54.046290+00:00,system_metrics,temperature,74.9868933014317,_result,39,,,,server-3,,dc-2,,
2025-09-04 16:19:54.046290+00:00,system_metrics,disk_io,558.8872409807752,_result,35,,,,server-3,,dc-2,,
2025-09-04 16:19:54.046290+00:00,system_metrics,cpu_usage,24.76559040337397,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:19:54.046290+00:00,system_metrics,memory_usage,71.01404725133881,_result,36,,,,server-3,,dc-2,,
2025-09-04 16:19:59.046290+00:00,system_metrics,network_out,3737.862022570153,_result,8,,,,server-1,,dc-1,,
2025-09-04 16:19:59.046290+00:00,system_metrics,temperature,64.46265322252356,_result,9,,,,server-1,,dc-1,,
2025-09-04 16:19:59.046290+00:00,system_metrics,network_in,5380.82509344497,_result,7,,,,server-1,,dc-1,,
2025-09-04 16:19:59.046290+00:00,system_metrics,cpu_usage,38.666461293983005,_result,4,,,,server-1,,dc-1,,
2025-09-04 16:19:59.046290+00:00,system_metrics,memory_usage,60.06718389011832,_result,6,,,,server-1,,dc-1,,
2025-09-04 16:19:59.046290+00:00,system_metrics,disk_io,892.8202728851759,_result,5,,,,server-1,,dc-1,,
2025-09-04 16:20:04.046290+00:00,system_metrics,network_out,4519.788897888003,_result,32,,,,server-2,,dc-2,,
2025-09-04 16:20:04.046290+00:00,system_metrics,disk_io,304.44159481741053,_result,29,,,,server-2,,dc-2,,
2025-09-04 16:20:04.046290+00:00,system_metrics,cpu_usage,67.31941635607257,_result,28,,,,server-2,,dc-2,,
2025-09-04 16:20:04.046290+00:00,system_metrics,temperature,66.85613079480903,_result,33,,,,server-2,,dc-2,,
2025-09-04 16:20:04.046290+00:00,system_metrics,memory_usage,75.8445115871194,_result,30,,,,server-2,,dc-2,,
2025-09-04 16:20:04.046290+00:00,system_metrics,network_in,5333.982523224371,_result,31,,,,server-2,,dc-2,,
2025-09-04 16:20:09.046290+00:00,system_metrics,network_in,3022.793687747677,_result,19,,,,server-3,,dc-1,,
2025-09-04 16:20:09.046290+00:00,system_metrics,temperature,74.78385981083454,_result,21,,,,server-3,,dc-1,,
2025-09-04 16:20:09.046290+00:00,system_metrics,cpu_usage,67.16506706025747,_result,16,,,,server-3,,dc-1,,
2025-09-04 16:20:09.046290+00:00,system_metrics,network_out,1798.5676606846366,_result,20,,,,server-3,,dc-1,,
2025-09-04 16:20:09.046290+00:00,system_metrics,memory_usage,54.67557046551178,_result,18,,,,server-3,,dc-1,,
2025-09-04 16:20:09.046290+00:00,system_metrics,disk_io,381.64464594512924,_result,17,,,,server-3,,dc-1,,
2025-09-04 16:20:14.046290+00:00,system_metrics,disk_io,522.0927590673069,_result,23,,,,server-1,,dc-2,,
2025-09-04 16:20:14.046290+00:00,system_metrics,network_in,2704.2350771006113,_result,25,,,,server-1,,dc-2,,
2025-09-04 16:20:14.046290+00:00,system_metrics,temperature,64.42972313668757,_result,27,,,,server-1,,dc-2,,
2025-09-04 16:20:14.046290+00:00,system_metrics,network_out,3013.269242802075,_result,26,,,,server-1,,dc-2,,
2025-09-04 16:20:14.046290+00:00,system_metrics,memory_usage,68.95056174391658,_result,24,,,,server-1,,dc-2,,
2025-09-04 16:20:14.046290+00:00,system_metrics,cpu_usage,46.516917864731646,_result,22,,,,server-1,,dc-2,,
2025-09-04 16:20:19.046290+00:00,system_metrics,disk_io,918.2521309026819,_result,11,,,,server-2,,dc-1,,
2025-09-04 16:20:19.046290+00:00,system_metrics,memory_usage,59.6801821509675,_result,12,,,,server-2,,dc-1,,
2025-09-04 16:20:19.046290+00:00,system_metrics,network_out,3701.7131793441044,_result,14,,,,server-2,,dc-1,,
2025-09-04 16:20:19.046290+00:00,system_metrics,cpu_usage,33.628494626223414,_result,10,,,,server-2,,dc-1,,
2025-09-04 16:20:19.046290+00:00,system_metrics,network_in,8868.589575142509,_result,13,,,,server-2,,dc-1,,
2025-09-04 16:20:19.046290+00:00,system_metrics,temperature,68.758458086565,_result,15,,,,server-2,,dc-1,,
2025-09-04 16:20:24.046290+00:00,system_metrics,cpu_usage,67.12703676591431,_result,34,,,,server-3,,dc-2,,
2025-09-04 16:20:24.046290+00:00,system_metrics,network_in,9026.771574473518,_result,37,,,,server-3,,dc-2,,
2025-09-04 16:20:24.046290+00:00,system_metrics,temperature,77.5181397901116,_result,39,,,,server-3,,dc-2,,
