time,measurement,field,value,result,table,datacenter,host
2025-09-04 16:29:49.046290+00:00,system_metrics,network_in,6505.391062871808,_result,9,dc-1,server-2
2025-09-04 16:30:19.046290+00:00,system_metrics,network_in,4646.439847417052,_result,9,dc-1,server-2
2025-09-04 16:30:49.046290+00:00,system_metrics,network_in,4289.707878928596,_result,9,dc-1,server-2
2025-09-04 16:31:19.046290+00:00,system_metrics,network_in,9050.210578143851,_result,9,dc-1,server-2
2025-09-04 16:31:49.046290+00:00,system_metrics,network_in,8219.666887137348,_result,9,dc-1,server-2
2025-09-04 16:32:19.046290+00:00,system_metrics,network_in,6234.4701643055405,_result,9,dc-1,server-2
2025-09-04 16:32:49.046290+00:00,system_metrics,network_in,8104.010052219832,_result,9,dc-1,server-2
2025-09-04 16:33:19.046290+00:00,system_metrics,network_in,8804.311545453325,_result,9,dc-1,server-2
2025-09-04 16:33:49.046290+00:00,system_metrics,network_in,7196.314693175365,_result,9,dc-1,server-2
2025-09-04 16:34:19.046290+00:00,system_metrics,network_in,8539.32272492778,_result,9,dc-1,server-2
2025-09-04 16:34:49.046290+00:00,system_metrics,network_in,1321.7479203776143,_result,9,dc-1,server-2
2025-09-04 16:35:19.046290+00:00,system_metrics,network_in,6950.484630917579,_result,9,dc-1,server-2
2025-09-04 16:35:49.046290+00:00,system_metrics,network_in,4543.74686099262,_result,9,dc-1,server-2
2025-09-04 16:36:19.046290+00:00,system_metrics,network_in,4058.466237783898,_result,9,dc-1,server-2
2025-09-04 16:36:49.046290+00:00,system_metrics,network_in,8097.032569509822,_result,9,dc-1,server-2
2025-09-04 16:37:19.046290+00:00,system_metrics,network_in,5775.908175818663,_result,9,dc-1,server-2
2025-09-04 16:37:49.046290+00:00,system_metrics,network_in,4423.044343235135,_result,9,dc-1,server-2
2025-09-04 16:38:19.046290+00:00,system_metrics,network_in,4558.731131001781,_result,9,dc-1,server-2
2025-09-04 16:38:49.046290+00:00,system_metrics,network_in,9924.900468788202,_result,9,dc-1,server-2
2025-09-04 16:39:19.046290+00:00,system_metrics,network_in,2951.8075899460555,_result,9,dc-1,server-2
2025-09-04 16:39:49.046290+00:00,system_metrics,network_in,3454.36697822437,_result,9,dc-1,server-2
2025-09-04 16:40:19.046290+00:00,system_metrics,network_in,1345.767423989409,_result,9,dc-1,server-2
2025-09-04 16:40:49.046290+00:00,system_metrics,network_in,5372.469096717471,_result,9,dc-1,server-2
2025-09-04 16:41:19.046290+00:00,system_metrics,network_in,8469.242581478922,_result,9,dc-1,server-2
2025-09-04 16:41:49.046290+00:00,system_metrics,network_in,4734.915515460801,_result,9,dc-1,server-2
2025-09-04 16:42:19.046290+00:00,system_metrics,network_in,7719.624716429649,_result,9,dc-1,server-2
2025-09-04 16:42:49.046290+00:00,system_metrics,network_in,5861.461517186266,_result,9,dc-1,server-2
2025-09-04 16:43:19.046290+00:00,system_metrics,network_in,6010.725125033433,_result,9,dc-1,server-2
2025-09-04 16:43:49.046290+00:00,system_metrics,network_in,8188.475727814191,_result,9,dc-1,server-2
2025-09-04 16:44:19.046290+00:00,system_metrics,network_in,2420.675208630645,_result,9,dc-1,server-2
2025-09-04 16:44:49.046290+00:00,system_metrics,network_in,2607.39080507803,_result,9,dc-1,server-2
2025-09-04 16:45:19.046290+00:00,system_metrics,network_in,6563.416739845759,_result,9,dc-1,server-2
2025-09-04 16:45:49.046290+00:00,system_metrics,network_in,8431.417527083317,_result,9,dc-1,server-2
2025-09-04 16:46:19.046290+00:00,system_metrics,network_in,9422.932619011504,_result,9,dc-1,server-2
2025-09-04 16:46:49.046290+00:00,system_metrics,network_in,2159.1172527034187,_result,9,dc-1,server-2
2025-09-04 16:47:19.046290+00:00,system_metrics,network_in,7188.884414973151,_result,9,dc-1,server-2
2025-09-04 16:47:49.046290+00:00,system_metrics,network_in,6673.664575868296,_result,9,dc-1,server-2
2025-09-04 16:48:19.046290+00:00,system_metrics,network_in,4359.879792351881,_result,9,dc-1,server-2
2025-09-04 16:48:49.046290+00:00,system_metrics,network_in,3017.342838264589,_result,9,dc-1,server-2
2025-09-04 16:49:19.046290+00:00,system_metrics,network_in,2271.480065881243,_result,9,dc-1,server-2
2025-09-04 16:49:49.046290+00:00,system_metrics,network_in,7023.760694392712,_result,9,dc-1,server-2
2025-09-04 16:50:19.046290+00:00,system_metrics,network_in,2412.0530502283946,_result,9,dc-1,server-2
2025-09-04 16:50:49.046290+00:00,system_metrics,network_in,1274.590724662856,_result,9,dc-1,server-2
2025-09-04 16:26:49.046290+00:00,system_metrics,network_out,4689.545863636512,_result,10,dc-1,server-2
2025-09-04 16:27:19.046290+00:00,system_metrics,network_out,4016.4918090925453,_result,10,dc-1,server-2
2025-09-04 16:27:49.046290+00:00,system_metrics,network_out,3856.3265131453404,_result,10,dc-1,server-2
2025-09-04 16:28:19.046290+00:00,system_metrics,network_out,3337.4730050951507,_result,10,dc-1,server-2
2025-09-04 16:28:49.046290+00:00,system_metrics,network_out,3184.9538329094844,_result,10,dc-1,server-2
2025-09-04 16:29:19.046290+00:00,system_metrics,network_out,700.7716847208931,_result,10,dc-1,server-2
2025-09-04 16:29:49.046290+00:00,system_metrics,network_out,2212.6610099588065,_result,10,dc-1,server-2
2025-09-04 16:30:19.046290+00:00,system_metrics,network_out,3181.8321546412058,_result,10,dc-1,server-2
2025-09-04 16:30:49.046290+00:00,system_metrics,network_out,3207.744244361753,_result,10,dc-1,server-2
2025-09-04 16:31:19.046290+00:00,system_metrics,network_out,2296.3229220365147,_result,10,dc-1,server-2
2025-09-04 16:31:49.046290+00:00,system_metrics,network_out,1303.7372276770593,_result,10,dc-1,server-2
2025-09-04 16:32:19.046290+00:00,system_metrics,network_out,3701.1258564952827,_result,10,dc-1,server-2
2025-09-04 16:32:49.046290+00:00,system_metrics,network_out,2356.4200716666473,_result,10,dc-1,server-2
2025-09-04 16:33:19.046290+00:00,system_metrics,network_out,2534.26342337552,_result,10,dc-1,server-2
2025-09-04 16:33:49.046290+00:00,system_metrics,network_out,500.2721496006408,_result,10,dc-1,server-2
2025-09-04 16:34:19.046290+00:00,system_metrics,network_out,3512.0849209988023,_result,10,dc-1,server-2
2025-09-04 16:34:49.046290+00:00,system_metrics,network_out,687.1551587388077,_result,10,dc-1,server-2
2025-09-04 16:35:19.046290+00:00,system_metrics,network_out,3259.149368783675,_result,10,dc-1,server-2
2025-09-04 16:35:49.046290+00:00,system_metrics,network_out,843.961788245919,_result,10,dc-1,server-2
2025-09-04 16:36:19.046290+00:00,system_metrics,network_out,3531.2145964964675,_result,10,dc-1,server-2
2025-09-04 16:36:49.046290+00:00,system_metrics,network_out,2616.063022386704,_result,10,dc-1,server-2
2025-09-04 16:37:19.046290+00:00,system_metrics,network_out,3458.619400428203,_result,10,dc-1,server-2
2025-09-04 16:37:49.046290+00:00,system_metrics,network_out,1799.8906153598557,_result,10,dc-1,server-2
2025-09-04 16:38:19.046290+00:00,system_metrics,network_out,2317.161922359246,_result,10,dc-1,server-2
2025-09-04 16:38:49.046290+00:00,system_metrics,network_out,629.5923398168314,_result,10,dc-1,server-2
2025-09-04 16:39:19.046290+00:00,system_metrics,network_out,1552.1141080572131,_result,10,dc-1,server-2
2025-09-04 16:39:49.046290+00:00,system_metrics,network_out,3629.5878392945133,_result,10,dc-1,server-2
2025-09-04 16:40:19.046290+00:00,system_metrics,network_out,779.8178818754828,_result,10,dc-1,server-2
2025-09-04 16:40:49.046290+00:00,system_metrics,network_out,4281.620058911369,_result,10,dc-1,server-2
2025-09-04 16:41:19.046290+00:00,system_metrics,network_out,4209.278586151242,_result,10,dc-1,server-2
2025-09-04 16:41:49.046290+00:00,system_metrics,network_out,4703.787594776027,_result,10,dc-1,server-2
2025-09-04 16:42:19.046290+00:00,system_metrics,network_out,878.6821778030946,_result,10,dc-1,server-2
2025-09-04 16:42:49.046290+00:00,system_metrics,network_out,1406.3559026674084,_result,10,dc-1,server-2
2025-09-04 16:43:19.046290+00:00,system_metrics,network_out,1269.1258798108174,_result,10,dc-1,server-2
2025-09-04 16:43:49.046290+00:00,system_metrics,network_out,3582.2551496328356,_result,10,dc-1,server-2
2025-09-04 16:44:19.046290+00:00,system_metrics,network_out,1256.7274681452218,_result,10,dc-1,server-2
2025-09-04 16:44:49.046290+00:00,system_metrics,network_out,2742.920823644418,_result,10,dc-1,server-2
2025-09-04 16:45:19.046290+00:00,system_metrics,network_out,972.3417860650657,_result,10,dc-1,server-2
2025-09-04 16:45:49.046290+00:00,system_metrics,network_out,3404.3739436059245,_result,10,dc-1,server-2
2025-09-04 16:46:19.046290+00:00,system_metrics,network_out,1462.9862588348997,_result,10,dc-1,server-2
2025-09-04 16:46:49.046290+00:00,system_metrics,network_out,3527.3503563542004,_result,10,dc-1,server-2
2025-09-04 16:47:19.046290+00:00,system_metrics,network_out,1988.2168304153793,_result,10,dc-1,server-2
2025-09-04 16:47:49.046290+00:00,system_metrics,network_out,4938.033350758112,_result,10,dc-1,server-2
2025-09-04 16:48:19.046290+00:00,system_metrics,network_out,3956.5799759336905,_result,10,dc-1,server-2
2025-09-04 16:48:49.046290+00:00,system_metrics,network_out,3455.3327880429792,_result,10,dc-1,server-2
2025-09-04 16:49:19.046290+00:00,system_metrics,network_out,2429.7187672075243,_result,10,dc-1,server-2
2025-09-04 16:49:49.046290+00:00,system_metrics,network_out,3383.2426177721472,_result,10,dc-1,server-2
2025-09-04 16:50:19.046290+00:00,system_metrics,network_out,2796.0512386125433,_result,10,dc-1,server-2
2025-09-04 16:50:49.046290+00:00,system_metrics,network_out,724.6225807547551,_result,10,dc-1,server-2
2025-09-04 16:26:49.046290+00:00,system_metrics,temperature,64.40615368853607,_result,11,dc-1,server-2
2025-09-04 16:27:19.046290+00:00,system_metrics,temperature,79.82849180934143,_result,11,dc-1,server-2
2025-09-04 16:27:49.046290+00:00,system_metrics,temperature,66.7494671234783,_result,11,dc-1,server-2
2025-09-04 16:28:19.046290+00:00,system_metrics,temperature,64.72482330520423,_result,11,dc-1,server-2
2025-09-04 16:28:49.046290+00:00,system_metrics,temperature,71.53833077449363,_result,11,dc-1,server-2
2025-09-04 16:29:19.046290+00:00,system_metrics,temperature,62.10421974884203,_result,11,dc-1,server-2
2025-09-04 16:29:49.046290+00:00,system_metrics,temperature,74.10908933544286,_result,11,dc-1,server-2
2025-09-04 16:30:19.046290+00:00,system_metrics,temperature,72.30095235250909,_result,11,dc-1,server-2
2025-09-04 16:30:49.046290+00:00,system_metrics,temperature,76.35400842574788,_result,11,dc-1,server-2
2025-09-04 16:31:19.046290+00:00,system_metrics,temperature,79.38166977844982,_result,11,dc-1,server-2
2025-09-04 16:31:49.046290+00:00,system_metrics,temperature,67.72584670541198,_result,11,dc-1,server-2
2025-09-04 16:32:19.046290+00:00,system_metrics,temperature,70.6606764311765,_result,11,dc-1,server-2
2025-09-04 16:32:49.046290+00:00,system_metrics,temperature,65.49942971717019,_result,11,dc-1,server-2
2025-09-04 16:33:19.046290+00:00,system_metrics,temperature,71.05944682867924,_result,11,dc-1,server-2
2025-09-04 16:33:49.046290+00:00,system_metrics,temperature,73.59495758082434,_result,11,dc-1,server-2
2025-09-04 16:34:19.046290+00:00,system_metrics,temperature,65.20604073798518,_result,11,dc-1,server-2
2025-09-04 16:34:49.046290+00:00,system_metrics,temperature,62.8323773127433,_result,11,dc-1,server-2
2025-09-04 16:35:19.046290+00:00,system_metrics,temperature,73.75367698223424,_result,11,dc-1,server-2
2025-09-04 16:35:49.046290+00:00,system_metrics,temperature,67.44203380706747,_result,11,dc-1,server-2
2025-09-04 16:36:19.046290+00:00,system_metrics,temperature,67.88809580629488,_result,11,dc-1,server-2
2025-09-04 16:36:49.046290+00:00,system_metrics,temperature,67.99578199139066,_result,11,dc-1,server-2
2025-09-04 16:37:19.046290+00:00,system_metrics,temperature,61.95313944646379,_result,11,dc-1,server-2
2025-09-04 16:37:49.046290+00:00,system_metrics,temperature,64.27747761022275,_result,11,dc-1,server-2
2025-09-04 16:38:19.046290+00:00,system_metrics,temperature,76.9652346441909,_result,11,dc-1,server-2
2025-09-04 16:38:49.046290+00:00,system_metrics,temperature,65.42652580914964,_result,11,dc-1,server-2
2025-09-04 16:39:19.046290+00:00,system_metrics,temperature,69.7610238624739,_result,11,dc-1,server-2
2025-09-04 16:39:49.046290+00:00,system_metrics,temperature,61.44923450586721,_result,11,dc-1,server-2
2025-09-04 16:40:19.046290+00:00,system_metrics,temperature,73.27108449978594,_result,11,dc-1,server-2
2025-09-04 16:40:49.046290+00:00,system_metrics,temperature,65.52632961339421,_result,11,dc-1,server-2
2025-09-04 16:41:19.046290+00:00,system_metrics,temperature,63.27087409796247,_result,11,dc-1,server-2
2025-09-04 16:41:49.046290+00:00,system_metrics,temperature,78.50494948654398,_result,11,dc-1,server-2
2025-09-04 16:42:19.046290+00:00,system_metrics,temperature,62.93158652140373,_result,11,dc-1,server-2
2025-09-04 16:42:49.046290+00:00,system_metrics,temperature,74.69769791480317,_result,11,dc-1,server-2
2025-09-04 16:43:19.046290+00:00,system_metrics,temperature,77.11810552261818,_result,11,dc-1,server-2
2025-09-04 16:43:49.046290+00:00,system_metrics,temperature,66.795700400713,_result,11,dc-1,server-2
2025-09-04 16:44:19.046290+00:00,system_metrics,temperature,73.4125861456942,_result,11,dc-1,server-2
2025-09-04 16:44:49.046290+00:00,system_metrics,temperature,67.29947952410132,_result,11,dc-1,server-2
2025-09-04 16:45:19.046290+00:00,system_metrics,temperature,67.95297359424605,_result,11,dc-1,server-2
2025-09-04 16:45:49.046290+00:00,system_metrics,temperature,67.40109743430816,_result,11,dc-1,server-2
2025-09-04 16:46:19.046290+00:00,system_metrics,temperature,68.9519008453983,_result,11,dc-1,server-2
2025-09-04 16:46:49.046290+00:00,system_metrics,temperature,65.54565008050639,_result,11,dc-1,server-2
2025-09-04 16:47:19.046290+00:00,system_metrics,temperature,72.97218163139576,_result,11,dc-1,server-2
2025-09-04 16:47:49.046290+00:00,system_metrics,temperature,60.46876569740745,_result,11,dc-1,server-2
2025-09-04 16:48:19.046290+00:00,system_metrics,temperature,64.4759945324287,_result,11,dc-1,server-2
2025-09-04 16:48:49.046290+00:00,system_metrics,temperature,70.83685491399588,_result,11,dc-1,server-2
2025-09-04 16:49:19.046290+00:00,system_metrics,temperature,60.76710454813963,_result,11,dc-1,server-2
2025-09-04 16:49:49.046290+00:00,system_metrics,temperature,72.180284190986,_result,11,dc-1,server-2
2025-09-04 16:50:19.046290+00:00,system_metrics,temperature,75.58579081009105,_result,11,dc-1,server-2
2025-09-04 16:50:49.046290+00:00,system_metrics,temperature,78.43688934090272,_result,11,dc-1,server-2
2025-09-04 16:26:39.046290+00:00,system_metrics,cpu_usage,63.18749277238766,_result,12,dc-1,server-3
2025-09-04 16:27:09.046290+00:00,system_metrics,cpu_usage,21.281117780101138,_result,12,dc-1,server-3
2025-09-04 16:27:39.046290+00:00,system_metrics,cpu_usage,74.46824490174251,_result,12,dc-1,server-3
2025-09-04 16:28:09.046290+00:00,system_metrics,cpu_usage,46.806121238160536,_result,12,dc-1,server-3
2025-09-04 16:28:39.046290+00:00,system_metrics,cpu_usage,65.37473989122968,_result,12,dc-1,server-3
2025-09-04 16:29:09.046290+00:00,system_metrics,cpu_usage,49.94471015054783,_result,12,dc-1,server-3
2025-09-04 16:29:39.046290+00:00,system_metrics,cpu_usage,63.876385007722874,_result,12,dc-1,server-3
2025-09-04 16:30:09.046290+00:00,system_metrics,cpu_usage,26.571312820149352,_result,12,dc-1,server-3
2025-09-04 16:30:39.046290+00:00,system_metrics,cpu_usage,58.191649871821284,_result,12,dc-1,server-3
2025-09-04 16:31:09.046290+00:00,system_metrics,cpu_usage,35.307477597315085,_result,12,dc-1,server-3
2025-09-04 16:31:39.046290+00:00,system_metrics,cpu_usage,61.635712025689045,_result,12,dc-1,server-3
2025-09-04 16:32:09.046290+00:00,system_metrics,cpu_usage,41.30992122322083,_result,12,dc-1,server-3
2025-09-04 16:32:39.046290+00:00,system_metrics,cpu_usage,28.052213960934004,_result,12,dc-1,server-3
2025-09-04 16:33:09.046290+00:00,system_metrics,cpu_usage,59.638199802399065,_result,12,dc-1,server-3
2025-09-04 16:33:39.046290+00:00,system_metrics,cpu_usage,25.30166434647985,_result,12,dc-1,server-3
2025-09-04 16:34:09.046290+00:00,system_metrics,cpu_usage,35.97040036044126,_result,12,dc-1,server-3
2025-09-04 16:34:39.046290+00:00,system_metrics,cpu_usage,71.04300149361862,_result,12,dc-1,server-3
2025-09-04 16:35:09.046290+00:00,system_metrics,cpu_usage,42.214745759117775,_result,12,dc-1,server-3
2025-09-04 16:35:39.046290+00:00,system_metrics,cpu_usage,61.7945896095777,_result,12,dc-1,server-3
2025-09-04 16:36:09.046290+00:00,system_metrics,cpu_usage,60.41405385046298,_result,12,dc-1,server-3
2025-09-04 16:36:39.046290+00:00,system_metrics,cpu_usage,43.242565768617325,_result,12,dc-1,server-3
2025-09-04 16:37:09.046290+00:00,system_metrics,cpu_usage,72.87880484217328,_result,12,dc-1,server-3
2025-09-04 16:37:39.046290+00:00,system_metrics,cpu_usage,59.70457084255136,_result,12,dc-1,server-3
2025-09-04 16:38:09.046290+00:00,system_metrics,cpu_usage,56.61887916186256,_result,12,dc-1,server-3
2025-09-04 16:38:39.046290+00:00,system_metrics,cpu_usage,79.10820197657387,_result,12,dc-1,server-3
2025-09-04 16:39:09.046290+00:00,system_metrics,cpu_usage,20.766876806193586,_result,12,dc-1,server-3
2025-09-04 16:39:39.046290+00:00,system_metrics,cpu_usage,34.1581205523762,_result,12,dc-1,server-3
2025-09-04 16:40:09.046290+00:00,system_metrics,cpu_usage,32.180103221095706,_result,12,dc-1,server-3
2025-09-04 16:40:39.046290+00:00,system_metrics,cpu_usage,27.531083608216278,_result,12,dc-1,server-3
2025-09-04 16:41:09.046290+00:00,system_metrics,cpu_usage,56.869528367077116,_result,12,dc-1,server-3
2025-09-04 16:41:39.046290+00:00,system_metrics,cpu_usage,42.61177145895994,_result,12,dc-1,server-3
2025-09-04 16:42:09.046290+00:00,system_metrics,cpu_usage,24.767544799250434,_result,12,dc-1,server-3
2025-09-04 16:42:39.046290+00:00,system_metrics,cpu_usage,57.29164639299496,_result,12,dc-1,server-3
2025-09-04 16:43:09.046290+00:00,system_metrics,cpu_usage,34.82179762096625,_result,12,dc-1,server-3
2025-09-04 16:43:39.046290+00:00,system_metrics,cpu_usage,35.45866379425401,_result,12,dc-1,server-3
2025-09-04 16:44:09.046290+00:00,system_metrics,cpu_usage,47.722846261773086,_result,12,dc-1,server-3
2025-09-04 16:44:39.046290+00:00,system_metrics,cpu_usage,24.526646604479055,_result,12,dc-1,server-3
2025-09-04 16:45:09.046290+00:00,system_metrics,cpu_usage,29.150668674284802,_result,12,dc-1,server-3
2025-09-04 16:45:39.046290+00:00,system_metrics,cpu_usage,40.35831262567794,_result,12,dc-1,server-3
2025-09-04 16:46:09.046290+00:00,system_metrics,cpu_usage,56.88346036269718,_result,12,dc-1,server-3
2025-09-04 16:46:39.046290+00:00,system_metrics,cpu_usage,77.57521571395496,_result,12,dc-1,server-3
2025-09-04 16:47:09.046290+00:00,system_metrics,cpu_usage,46.41592592547469,_result,12,dc-1,server-3
2025-09-04 16:47:39.046290+00:00,system_metrics,cpu_usage,38.01739302584615,_result,12,dc-1,server-3
2025-09-04 16:48:09.046290+00:00,system_metrics,cpu_usage,20.383384835183552,_result,12,dc-1,server-3
2025-09-04 16:48:39.046290+00:00,system_metrics,cpu_usage,42.878391666436244,_result,12,dc-1,server-3
2025-09-04 16:49:09.046290+00:00,system_metrics,cpu_usage,73.39324951898024,_result,12,dc-1,server-3
2025-09-04 16:49:39.046290+00:00,system_metrics,cpu_usage,55.79123397419317,_result,12,dc-1,server-3
2025-09-04 16:50:09.046290+00:00,system_metrics,cpu_usage,42.91879781965318,_result,12,dc-1,server-3
2025-09-04 16:50:39.046290+00:00,system_metrics,cpu_usage,47.04365354930255,_result,12,dc-1,server-3
2025-09-04 16:26:39.046290+00:00,system_metrics,disk_io,565.4884624866603,_result,13,dc-1,server-3
2025-09-04 16:27:09.046290+00:00,system_metrics,disk_io,461.411974806275,_result,13,dc-1,server-3
2025-09-04 16:27:39.046290+00:00,system_metrics,disk_io,922.1979364141007,_result,13,dc-1,server-3
2025-09-04 16:28:09.046290+00:00,system_metrics,disk_io,533.1696714493114,_result,13,dc-1,server-3
2025-09-04 16:28:39.046290+00:00,system_metrics,disk_io,116.51000029265845,_result,13,dc-1,server-3
2025-09-04 16:29:09.046290+00:00,system_metrics,disk_io,164.31414529868027,_result,13,dc-1,server-3
2025-09-04 16:29:39.046290+00:00,system_metrics,disk_io,875.1983720545678,_result,13,dc-1,server-3
2025-09-04 16:30:09.046290+00:00,system_metrics,disk_io,965.6940317082592,_result,13,dc-1,server-3
2025-09-04 16:30:39.046290+00:00,system_metrics,disk_io,934.1266767517635,_result,13,dc-1,server-3
2025-09-04 16:31:09.046290+00:00,system_metrics,disk_io,494.5002907691962,_result,13,dc-1,server-3
2025-09-04 16:31:39.046290+00:00,system_metrics,disk_io,485.8263226902028,_result,13,dc-1,server-3
2025-09-04 16:32:09.046290+00:00,system_metrics,disk_io,358.5226900456381,_result,13,dc-1,server-3
2025-09-04 16:32:39.046290+00:00,system_metrics,disk_io,172.5517604239202,_result,13,dc-1,server-3
2025-09-04 16:33:09.046290+00:00,system_metrics,disk_io,667.4209408088174,_result,13,dc-1,server-3
2025-09-04 16:33:39.046290+00:00,system_metrics,disk_io,142.40717720700752,_result,13,dc-1,server-3
2025-09-04 16:34:09.046290+00:00,system_metrics,disk_io,113.56451926631217,_result,13,dc-1,server-3
2025-09-04 16:34:39.046290+00:00,system_metrics,disk_io,335.98774734470635,_result,13,dc-1,server-3
2025-09-04 16:35:09.046290+00:00,system_metrics,disk_io,870.7010735931894,_result,13,dc-1,server-3
2025-09-04 16:35:39.046290+00:00,system_metrics,disk_io,947.7700271655907,_result,13,dc-1,server-3
2025-09-04 16:36:09.046290+00:00,system_metrics,disk_io,785.0292069233853,_result,13,dc-1,server-3
2025-09-04 16:36:39.046290+00:00,system_metrics,disk_io,689.3167150043319,_result,13,dc-1,server-3
2025-09-04 16:37:09.046290+00:00,system_metrics,disk_io,551.6701637482354,_result,13,dc-1,server-3
2025-09-04 16:37:39.046290+00:00,system_metrics,disk_io,547.5580542108869,_result,13,dc-1,server-3
2025-09-04 16:38:09.046290+00:00,system_metrics,disk_io,518.5789238227886,_result,13,dc-1,server-3
2025-09-04 16:38:39.046290+00:00,system_metrics,disk_io,448.29942577040316,_result,13,dc-1,server-3
2025-09-04 16:39:09.046290+00:00,system_metrics,disk_io,438.6650334443835,_result,13,dc-1,server-3
2025-09-04 16:39:39.046290+00:00,system_metrics,disk_io,511.19989743419916,_result,13,dc-1,server-3
2025-09-04 16:40:09.046290+00:00,system_metrics,disk_io,413.3001724478691,_result,13,dc-1,server-3
2025-09-04 16:40:39.046290+00:00,system_metrics,disk_io,311.1355451445471,_result,13,dc-1,server-3
2025-09-04 16:41:09.046290+00:00,system_metrics,disk_io,291.3940323267953,_result,13,dc-1,server-3
2025-09-04 16:41:39.046290+00:00,system_metrics,disk_io,207.6389983687091,_result,13,dc-1,server-3
2025-09-04 16:42:09.046290+00:00,system_metrics,disk_io,645.4738849681651,_result,13,dc-1,server-3
2025-09-04 16:42:39.046290+00:00,system_metrics,disk_io,743.2258290935952,_result,13,dc-1,server-3
2025-09-04 16:43:09.046290+00:00,system_metrics,disk_io,633.1215721948978,_result,13,dc-1,server-3
2025-09-04 16:43:39.046290+00:00,system_metrics,disk_io,509.43277535260074,_result,13,dc-1,server-3
2025-09-04 16:44:09.046290+00:00,system_metrics,disk_io,920.2017761623274,_result,13,dc-1,server-3
2025-09-04 16:44:39.046290+00:00,system_metrics,disk_io,730.3722434797695,_result,13,dc-1,server-3
2025-09-04 16:45:09.046290+00:00,system_metrics,disk_io,482.1984585688816,_result,13,dc-1,server-3
2025-09-04 16:45:39.046290+00:00,system_metrics,disk_io,613.5898014453386,_result,13,dc-1,server-3
2025-09-04 16:46:09.046290+00:00,system_metrics,disk_io,235.46921497216377,_result,13,dc-1,server-3
2025-09-04 16:46:39.046290+00:00,system_metrics,disk_io,965.4892597769972,_result,13,dc-1,server-3
2025-09-04 16:47:09.046290+00:00,system_metrics,disk_io,635.3097844377528,_result,13,dc-1,server-3
2025-09-04 16:47:39.046290+00:00,system_metrics,disk_io,466.3757779900345,_result,13,dc-1,server-3
2025-09-04 16:48:09.046290+00:00,system_metrics,disk_io,929.174582577321,_result,13,dc-1,server-3
2025-09-04 16:48:39.046290+00:00,system_metrics,disk_io,187.31969999515206,_result,13,dc-1,server-3
2025-09-04 16:49:09.046290+00:00,system_metrics,disk_io,963.5670738446512,_result,13,dc-1,server-3
2025-09-04 16:49:39.046290+00:00,system_metrics,disk_io,731.9749749670225,_result,13,dc-1,server-3
2025-09-04 16:50:09.046290+00:00,system_metrics,disk_io,636.9291682880835,_result,13,dc-1,server-3
2025-09-04 16:50:39.046290+00:00,system_metrics,disk_io,504.02647291422767,_result,13,dc-1,server-3
2025-09-04 16:26:39.046290+00:00,system_metrics,memory_usage,40.22579309693296,_result,14,dc-1,server-3
2025-09-04 16:27:09.046290+00:00,system_metrics,memory_usage,76.91046125846137,_result,14,dc-1,server-3
2025-09-04 16:27:39.046290+00:00,system_metrics,memory_usage,71.11164774778615,_result,14,dc-1,server-3
2025-09-04 16:28:09.046290+00:00,system_metrics,memory_usage,78.94971702315308,_result,14,dc-1,server-3
2025-09-04 16:28:39.046290+00:00,system_metrics,memory_usage,75.42256450498823,_result,14,dc-1,server-3
2025-09-04 16:29:09.046290+00:00,system_metrics,memory_usage,44.10108604974717,_result,14,dc-1,server-3
2025-09-04 16:29:39.046290+00:00,system_metrics,memory_usage,65.04170880395743,_result,14,dc-1,server-3
2025-09-04 16:30:09.046290+00:00,system_metrics,memory_usage,70.05220229185191,_result,14,dc-1,server-3
2025-09-04 16:30:39.046290+00:00,system_metrics,memory_usage,71.24867892617598,_result,14,dc-1,server-3
2025-09-04 16:31:09.046290+00:00,system_metrics,memory_usage,57.213587355089764,_result,14,dc-1,server-3
2025-09-04 16:31:39.046290+00:00,system_metrics,memory_usage,60.87165481705823,_result,14,dc-1,server-3
2025-09-04 16:32:09.046290+00:00,system_metrics,memory_usage,72.91397336519861,_result,14,dc-1,server-3
2025-09-04 16:32:39.046290+00:00,system_metrics,memory_usage,59.380214101410466,_result,14,dc-1,server-3
2025-09-04 16:33:09.046290+00:00,system_metrics,memory_usage,54.76805806071971,_result,14,dc-1,server-3
2025-09-04 16:33:39.046290+00:00,system_metrics,memory_usage,48.32034660542913,_result,14,dc-1,server-3
2025-09-04 16:34:09.046290+00:00,system_metrics,memory_usage,45.8993855049838,_result,14,dc-1,server-3
2025-09-04 16:34:39.046290+00:00,system_metrics,memory_usage,69.63181234821856,_result,14,dc-1,server-3
2025-09-04 16:35:09.046290+00:00,system_metrics,memory_usage,40.67753991045846,_result,14,dc-1,server-3
2025-09-04 16:35:39.046290+00:00,system_metrics,memory_usage,70.77787563616639,_result,14,dc-1,server-3
2025-09-04 16:36:09.046290+00:00,system_metrics,memory_usage,49.90244974020901,_result,14,dc-1,server-3
2025-09-04 16:36:39.046290+00:00,system_metrics,memory_usage,58.69300658918725,_result,14,dc-1,server-3
2025-09-04 16:37:09.046290+00:00,system_metrics,memory_usage,63.038965803102386,_result,14,dc-1,server-3
2025-09-04 16:37:39.046290+00:00,system_metrics,memory_usage,74.27027610993937,_result,14,dc-1,server-3
2025-09-04 16:38:09.046290+00:00,system_metrics,memory_usage,56.44404340106245,_result,14,dc-1,server-3
